Project	Task	SAMPLE_ALIAS	HET_HOMVAR_RATIO	PCT_GQ0_VARIANTS	TOTAL_GQ0_VARIANTS	TOTAL_HET_DEPTH	TOTAL_SNPS	NUM_IN_DB_SNP	NOVEL_SNPS	FILTERED_SNPS	PCT_DBSNP	DBSNP_TITV	NOVEL_TITV	TOTAL_INDELS	NOVEL_INDELS	FILTERED_INDELS	PCT_DBSNP_INDELS	NUM_IN_DB_SNP_INDELS	DBSNP_INS_DEL_RATIO	NOVEL_INS_DEL_RATIO	TOTAL_MULTIALLELIC_SNPS	NUM_IN_DB_SNP_MULTIALLELIC	TOTAL_COMPLEX_INDELS	NUM_IN_DB_SNP_COMPLEX_INDELS	SNP_REFERENCE_BIAS	NUM_SINGLETONS
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GKFPWSBF-rerun1	BS_GKFPWSBF	1.688587	0.000834	3539	79440883	3428012	3205777	222235	0	0.935171	2.05143	1.070403	734205	75447	0	0.89724	658758	0.957984	1.089366	1727	1277	72960	68753	0.524861	2665952
kfdrc-harmonization/sd-46sk55a3	alignment-BS_TSGR9XKK-rerun1	BS_TSGR9XKK	1.698313	0.00082	3837	85281735	3767459	3582252	185207	0	0.95084	2.047615	1.234182	817818	81768	0	0.900017	736050	0.957882	1.100817	1580	1407	83153	78097	0.521502	2944745
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0VB2GH17-rerun1	BS_0VB2GH17	1.727759	0.000766	3599	90565365	3781275	3591910	189365	0	0.94992	2.050247	1.181147	823439	84706	0	0.897131	738733	0.954692	1.091558	1544	1382	84595	79406	0.521093	2977058
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YWTQ2QY4-rerun1	BS_YWTQ2QY4	1.787263	0.000755	3639	101210623	3900799	3567654	333145	0	0.914596	2.043588	1.093106	822800	94225	0	0.885482	728575	0.957346	1.04877	1747	1296	84372	78793	0.536707	3090148
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RN1NTBD2-rerun1	BS_RN1NTBD2	1.714439	0.000737	3465	91504565	3783773	3588226	195547	0	0.94832	2.0519	1.188869	825472	85368	0	0.896583	740104	0.956943	1.100539	1523	1369	84110	78869	0.520906	2971108
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QWBY82GD-rerun1	BS_QWBY82GD	1.751142	0.000654	2956	86967909	3639484	3460928	178556	0	0.950939	2.056158	1.276484	790365	79725	0	0.899129	710640	0.954343	1.14707	1477	1302	82557	77661	0.519603	2878407
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BN2ZPXZ6-rerun1	BS_BN2ZPXZ6	1.79696	0.000759	3667	90655802	3886822	3679071	207751	0	0.94655	2.048501	1.169905	841614	89790	0	0.893312	751824	0.954653	1.066799	1616	1448	88503	82931	0.520432	3101995
kfdrc-harmonization/sd-46sk55a3	alignment-BS_066PXTSA-rerun1	BS_066PXTSA	1.754423	0.000577	2597	94044691	3642410	3330393	312017	0	0.914338	2.049336	1.117868	770035	86538	0	0.887618	683497	0.954619	1.061214	1856	1368	77543	72588	0.5373	2866248
kfdrc-harmonization/sd-46sk55a3	alignment-BS_CYB6B0C1-rerun1	BS_CYB6B0C1	1.756692	0.000866	4204	94251813	3938754	3632955	305799	0	0.922361	2.046623	1.126913	826167	88697	0	0.89264	737470	0.954811	1.046775	1954	1465	79696	74978	0.53006	3093987
kfdrc-harmonization/sd-46sk55a3	alignment-BS_MGJ41EX7-rerun1	BS_MGJ41EX7	1.762758	0.000669	3174	88551825	3820858	3619776	201082	0	0.947373	2.051465	1.193686	825144	83809	0	0.898431	741335	0.954637	1.059594	1629	1436	86021	80842	0.521957	3026127
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RXYH4KTQ-rerun1	BS_RXYH4KTQ	1.697941	0.000662	3002	79874682	3651256	3466134	185122	0	0.949299	2.057329	1.26117	793124	80958	0	0.897925	712166	0.956274	1.105047	1513	1354	83397	78383	0.521206	2855738
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7E8FRV5T-rerun1	BS_7E8FRV5T	1.690193	0.000691	3239	84541779	3770862	3578868	191994	0	0.949085	2.051876	1.152278	823132	84447	0	0.897408	738685	0.957331	1.066234	1370	1221	84822	79610	0.521838	2946097
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6NY32SJD-rerun1	BS_6NY32SJD	1.74061	0.000733	3443	90020474	3783688	3583595	200093	0	0.947117	2.053309	1.186474	820152	83271	0	0.898469	736881	0.955001	1.08872	1493	1337	84446	79309	0.52028	2984227
kfdrc-harmonization/sd-46sk55a3	alignment-BS_T4GSP1F4-rerun2	BS_T4GSP1F4	1.798497	0.000823	3656	88094112	3599786	3283960	315826	0	0.912265	2.049307	1.101654	756945	84916	0	0.887818	672029	0.953925	1.046169	1882	1360	74390	69727	0.535407	2854196
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QE1VNHJG-rerun2	BS_QE1VNHJG	1.466194	0.000896	4301	90239624	3893948	3561469	332479	0	0.914616	2.040835	1.112185	820573	89532	0	0.890891	731041	0.951212	1.04799	1898	1347	75430	70662	0.539821	2853636
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5VQA125V-rerun2	BS_5VQA125V	2.249198	0.000716	3891	116769732	4391745	4114602	277143	0	0.936895	2.053848	1.284077	919666	114314	0	0.875701	805352	0.942025	1.056081	2105	1840	107856	100738	0.52286	3760466
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ZS0BJGYH-rerun2	BS_ZS0BJGYH	1.859445	0.000702	3579	92708015	4134262	3770786	363476	0	0.912082	2.047449	1.189258	865236	105678	0	0.877862	759558	0.954209	1.024056	2016	1521	89837	83903	0.533986	3316973
kfdrc-harmonization/sd-46sk55a3	alignment-BS_38PY1XFH-rerun2	BS_38PY1XFH	1.503936	0.000763	3660	89441438	3872606	3616306	256300	0	0.933817	2.042707	1.18046	830983	88172	0	0.893894	742811	0.951264	1.093949	1720	1404	84757	79207	0.528458	2882464
kfdrc-harmonization/sd-46sk55a3	alignment-BS_089AW4WY-rerun2	BS_089AW4WY	1.682212	0.000721	3371	90045102	3769467	3580590	188877	0	0.949893	2.052038	1.308925	816892	82174	0	0.899407	734718	0.95476	1.115488	1617	1385	81175	76482	0.521168	2933593
kfdrc-harmonization/sd-46sk55a3	alignment-BS_42K8G2ZV-rerun2	BS_42K8G2ZV	1.788175	0.000758	3701	101345432	3953250	3625145	328105	0	0.917004	2.044419	1.118091	834120	93116	0	0.888366	741004	0.954119	1.050516	1852	1395	83284	77972	0.535124	3130837
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GF6CDRZB-rerun1	BS_GF6CDRZB	1.762977	0.000776	3468	87674604	3618029	3309087	308942	0	0.91461	2.049636	1.155219	761242	84682	0	0.888758	676560	0.953259	1.05071	1848	1379	77013	72187	0.531276	2849924
